ID,target
TEST_11453,13
TEST_11454,17
TEST_11455,11
TEST_11456,17
TEST_11457,14
TEST_11458,7
TEST_11459,11
TEST_11460,13
TEST_11461,1
TEST_11462,5
TEST_11463,4
TEST_11464,10
TEST_11465,15
TEST_11466,9
TEST_11467,9
TEST_11468,8
TEST_11469,5
TEST_11470,3
TEST_11471,11
TEST_11472,3
TEST_11473,12
TEST_11474,10
TEST_11475,2
TEST_11476,5
TEST_11477,19
TEST_11478,13
TEST_11479,7
TEST_11480,18
TEST_11481,8
TEST_11482,15
TEST_11483,5
TEST_11484,11
TEST_11485,20
TEST_11486,7
TEST_11487,18
TEST_11488,11
TEST_11489,9
TEST_11490,12
TEST_11491,3
TEST_11492,8
TEST_11493,5
TEST_11494,3
TEST_11495,19
TEST_11496,9
TEST_11497,19
TEST_11498,19
TEST_11499,20
TEST_11500,1
TEST_11501,20
TEST_11502,8
TEST_11503,4
TEST_11504,19
TEST_11505,3
TEST_11506,10
TEST_11507,19
TEST_11508,8
TEST_11509,4
TEST_11510,6
TEST_11511,15
TEST_11512,16
TEST_11513,20
TEST_11514,12
TEST_11515,12
TEST_11516,11
TEST_11517,7
TEST_11518,12
TEST_11519,3
TEST_11520,13
TEST_11521,12
TEST_11522,7
TEST_11523,17
TEST_11524,20
TEST_11525,9
TEST_11526,15
TEST_11527,8
TEST_11528,6
TEST_11529,8
TEST_11530,12
TEST_11531,1
TEST_11532,3
TEST_11533,12
TEST_11534,15
TEST_11535,11
TEST_11536,6
TEST_11537,16
TEST_11538,5
TEST_11539,15
TEST_11540,20
TEST_11541,17
TEST_11542,20
TEST_11543,6
TEST_11544,14
TEST_11545,12
TEST_11546,7
TEST_11547,10
TEST_11548,2
TEST_11549,12
TEST_11550,12
TEST_11551,17
TEST_11552,9
TEST_11553,14
TEST_11554,9
TEST_11555,11
TEST_11556,7
TEST_11557,10
TEST_11558,8
TEST_11559,1
TEST_11560,18
TEST_11561,13
TEST_11562,6
TEST_11563,12
TEST_11564,8
TEST_11565,16
TEST_11566,0
TEST_11567,8
TEST_11568,12
TEST_11569,4
TEST_11570,18
TEST_11571,18
TEST_11572,8
TEST_11573,12
TEST_11574,14
TEST_11575,15
TEST_11576,17
TEST_11577,4
TEST_11578,11
TEST_11579,7
TEST_11580,16
TEST_11581,4
TEST_11582,14
TEST_11583,12
TEST_11584,14
TEST_11585,5
TEST_11586,3
TEST_11587,6
TEST_11588,7
TEST_11589,12
TEST_11590,6
TEST_11591,6
TEST_11592,16
TEST_11593,15
TEST_11594,14
TEST_11595,5
TEST_11596,8
TEST_11597,11
TEST_11598,12
TEST_11599,13
TEST_11600,19
TEST_11601,17
TEST_11602,7
TEST_11603,8
TEST_11604,4
TEST_11605,6
TEST_11606,17
TEST_11607,14
TEST_11608,20
TEST_11609,3
TEST_11610,12
TEST_11611,9
TEST_11612,11
TEST_11613,18
TEST_11614,2
TEST_11615,12
TEST_11616,17
TEST_11617,5
TEST_11618,12
TEST_11619,13
TEST_11620,20
TEST_11621,12
TEST_11622,11
TEST_11623,20
TEST_11624,11
TEST_11625,4
TEST_11626,19
TEST_11627,1
TEST_11628,6
TEST_11629,9
TEST_11630,13
TEST_11631,19
TEST_11632,17
TEST_11633,19
TEST_11634,17
TEST_11635,11
TEST_11636,15
TEST_11637,12
TEST_11638,10
TEST_11639,12
TEST_11640,15
TEST_11641,4
TEST_11642,12
TEST_11643,16
TEST_11644,17
TEST_11645,8
TEST_11646,18
TEST_11647,9
TEST_11648,11
TEST_11649,16
TEST_11650,10
TEST_11651,7
TEST_11652,6
TEST_11653,13
TEST_11654,3
TEST_11655,15
TEST_11656,20
TEST_11657,17
TEST_11658,2
TEST_11659,16
TEST_11660,20
TEST_11661,8
TEST_11662,19
TEST_11663,4
TEST_11664,1
TEST_11665,6
TEST_11666,16
TEST_11667,10
TEST_11668,0
TEST_11669,11
TEST_11670,12
TEST_11671,5
TEST_11672,17
TEST_11673,19
TEST_11674,6
TEST_11675,11
TEST_11676,4
TEST_11677,5
TEST_11678,17
TEST_11679,16
TEST_11680,19
TEST_11681,16
TEST_11682,9
TEST_11683,10
TEST_11684,2
TEST_11685,20
TEST_11686,20
TEST_11687,9
TEST_11688,12
TEST_11689,17
TEST_11690,4
TEST_11691,11
TEST_11692,13
TEST_11693,18
TEST_11694,11
TEST_11695,20
TEST_11696,12
TEST_11697,8
TEST_11698,15
TEST_11699,11
TEST_11700,9
TEST_11701,4
TEST_11702,11
TEST_11703,20
TEST_11704,8
TEST_11705,13
TEST_11706,1
TEST_11707,20
TEST_11708,12
TEST_11709,14
TEST_11710,5
TEST_11711,19
TEST_11712,10
TEST_11713,14
TEST_11714,15
TEST_11715,14
TEST_11716,3
TEST_11717,16
TEST_11718,9
TEST_11719,3
TEST_11720,12
TEST_11721,15
TEST_11722,9
TEST_11723,11
TEST_11724,0
TEST_11725,10
TEST_11726,12
TEST_11727,11
TEST_11728,6
TEST_11729,5
TEST_11730,11
TEST_11731,10
TEST_11732,12
TEST_11733,13
TEST_11734,13
TEST_11735,0
TEST_11736,3
TEST_11737,19
TEST_11738,10
TEST_11739,8
TEST_11740,14
TEST_11741,2
TEST_11742,11
TEST_11743,8
TEST_11744,4
TEST_11745,5
TEST_11746,1
TEST_11747,18
TEST_11748,14
TEST_11749,3
TEST_11750,13
TEST_11751,10
TEST_11752,20
TEST_11753,3
TEST_11754,10
TEST_11755,15
TEST_11756,20
TEST_11757,10
TEST_11758,11
TEST_11759,16
TEST_11760,20
TEST_11761,11
TEST_11762,14
TEST_11763,6
TEST_11764,20
TEST_11765,20
TEST_11766,5
TEST_11767,12
TEST_11768,6
TEST_11769,15
TEST_11770,15
TEST_11771,20
TEST_11772,13
TEST_11773,16
TEST_11774,20
TEST_11775,12
TEST_11776,18
TEST_11777,18
TEST_11778,8
TEST_11779,12
TEST_11780,13
TEST_11781,10
TEST_11782,4
TEST_11783,12
TEST_11784,12
TEST_11785,8
TEST_11786,13
TEST_11787,12
TEST_11788,16
TEST_11789,14
TEST_11790,5
TEST_11791,9
TEST_11792,12
TEST_11793,19
TEST_11794,20
TEST_11795,19
TEST_11796,14
TEST_11797,9
TEST_11798,20
TEST_11799,6
TEST_11800,9
TEST_11801,8
TEST_11802,14
TEST_11803,17
TEST_11804,18
TEST_11805,15
TEST_11806,3
TEST_11807,15
TEST_11808,20
TEST_11809,0
TEST_11810,1
TEST_11811,7
TEST_11812,5
TEST_11813,14
TEST_11814,17
TEST_11815,20
TEST_11816,16
TEST_11817,7
TEST_11818,17
TEST_11819,10
TEST_11820,3
TEST_11821,11
TEST_11822,3
TEST_11823,11
TEST_11824,12
TEST_11825,12
TEST_11826,6
TEST_11827,19
TEST_11828,0
TEST_11829,1
TEST_11830,9
TEST_11831,13
TEST_11832,0
TEST_11833,8
TEST_11834,11
TEST_11835,4
TEST_11836,17
TEST_11837,12
TEST_11838,6
TEST_11839,9
TEST_11840,12
TEST_11841,0
TEST_11842,20
TEST_11843,17
TEST_11844,15
TEST_11845,15
TEST_11846,14
TEST_11847,0
TEST_11848,15
TEST_11849,6
TEST_11850,15
TEST_11851,7
TEST_11852,7
TEST_11853,4
TEST_11854,5
TEST_11855,11
TEST_11856,3
TEST_11857,16
TEST_11858,10
TEST_11859,3
TEST_11860,12
TEST_11861,4
TEST_11862,1
TEST_11863,0
TEST_11864,16
TEST_11865,20
TEST_11866,16
TEST_11867,16
TEST_11868,17
TEST_11869,10
TEST_11870,17
TEST_11871,4
TEST_11872,14
TEST_11873,5
TEST_11874,6
TEST_11875,7
TEST_11876,5
TEST_11877,19
TEST_11878,9
TEST_11879,19
TEST_11880,18
TEST_11881,8
TEST_11882,18
TEST_11883,9
TEST_11884,18
TEST_11885,9
TEST_11886,17
TEST_11887,9
TEST_11888,5
TEST_11889,1
TEST_11890,3
TEST_11891,4
TEST_11892,8
TEST_11893,10
TEST_11894,15
TEST_11895,3
TEST_11896,11
TEST_11897,1
TEST_11898,7
TEST_11899,12
TEST_11900,13
TEST_11901,10
TEST_11902,8
TEST_11903,7
TEST_11904,19
TEST_11905,12
TEST_11906,8
TEST_11907,1
TEST_11908,13
TEST_11909,3
TEST_11910,8
TEST_11911,18
TEST_11912,18
TEST_11913,13
TEST_11914,17
TEST_11915,14
TEST_11916,13
TEST_11917,9
TEST_11918,16
TEST_11919,11
TEST_11920,2
TEST_11921,15
TEST_11922,5
TEST_11923,10
TEST_11924,19
TEST_11925,11
TEST_11926,1
TEST_11927,6
TEST_11928,1
TEST_11929,1
TEST_11930,6
TEST_11931,20
TEST_11932,17
TEST_11933,9
TEST_11934,19
TEST_11935,8
TEST_11936,4
TEST_11937,10
TEST_11938,14
TEST_11939,12
TEST_11940,3
TEST_11941,9
TEST_11942,20
TEST_11943,16
TEST_11944,17
TEST_11945,4
TEST_11946,12
TEST_11947,1
TEST_11948,11
TEST_11949,10
TEST_11950,5
TEST_11951,4
TEST_11952,14
TEST_11953,12
TEST_11954,6
TEST_11955,8
TEST_11956,13
TEST_11957,16
TEST_11958,10
TEST_11959,5
TEST_11960,20
TEST_11961,12
TEST_11962,0
TEST_11963,5
TEST_11964,3
TEST_11965,6
TEST_11966,10
TEST_11967,3
TEST_11968,0
TEST_11969,8
TEST_11970,1
TEST_11971,17
TEST_11972,12
TEST_11973,7
TEST_11974,13
TEST_11975,6
TEST_11976,8
TEST_11977,0
TEST_11978,16
TEST_11979,14
TEST_11980,5
TEST_11981,5
TEST_11982,8
TEST_11983,7
TEST_11984,8
TEST_11985,0
TEST_11986,10
TEST_11987,14
TEST_11988,8
TEST_11989,7
TEST_11990,12
TEST_11991,19
TEST_11992,0
TEST_11993,17
TEST_11994,12
TEST_11995,12
TEST_11996,15
TEST_11997,4
TEST_11998,7
TEST_11999,0
TEST_12000,19
TEST_12001,19
TEST_12002,8
TEST_12003,18
TEST_12004,1
TEST_12005,16
TEST_12006,6
TEST_12007,0
TEST_12008,19
TEST_12009,20
TEST_12010,3
TEST_12011,13
TEST_12012,4
TEST_12013,8
TEST_12014,5
TEST_12015,5
TEST_12016,8
TEST_12017,4
TEST_12018,6
TEST_12019,5
TEST_12020,8
TEST_12021,16
TEST_12022,8
TEST_12023,4
TEST_12024,11
TEST_12025,19
TEST_12026,8
TEST_12027,9
TEST_12028,11
TEST_12029,12
TEST_12030,5
TEST_12031,1
TEST_12032,11
TEST_12033,1
TEST_12034,10
TEST_12035,17
TEST_12036,8
TEST_12037,4
TEST_12038,3
TEST_12039,18
TEST_12040,20
TEST_12041,20
TEST_12042,20
TEST_12043,4
TEST_12044,20
TEST_12045,14
TEST_12046,5
TEST_12047,17
TEST_12048,10
TEST_12049,10
TEST_12050,18
TEST_12051,20
TEST_12052,19
TEST_12053,12
TEST_12054,12
TEST_12055,10
TEST_12056,2
TEST_12057,12
TEST_12058,14
TEST_12059,12
TEST_12060,12
TEST_12061,16
TEST_12062,19
TEST_12063,0
TEST_12064,18
TEST_12065,16
TEST_12066,12
TEST_12067,10
TEST_12068,12
TEST_12069,13
TEST_12070,9
TEST_12071,19
TEST_12072,0
TEST_12073,7
TEST_12074,5
TEST_12075,11
TEST_12076,13
TEST_12077,0
TEST_12078,12
TEST_12079,8
TEST_12080,9
TEST_12081,12
TEST_12082,8
TEST_12083,8
TEST_12084,18
TEST_12085,16
TEST_12086,2
TEST_12087,11
TEST_12088,6
TEST_12089,19
TEST_12090,11
TEST_12091,5
TEST_12092,11
TEST_12093,9
TEST_12094,4
TEST_12095,10
TEST_12096,9
TEST_12097,0
TEST_12098,5
TEST_12099,3
TEST_12100,9
TEST_12101,5
TEST_12102,16
TEST_12103,12
TEST_12104,13
TEST_12105,18
TEST_12106,19
TEST_12107,5
TEST_12108,11
TEST_12109,16
TEST_12110,13
TEST_12111,14
TEST_12112,15
TEST_12113,20
TEST_12114,16
TEST_12115,15
TEST_12116,6
TEST_12117,12
TEST_12118,16
TEST_12119,19
TEST_12120,5
TEST_12121,12
TEST_12122,3
TEST_12123,10
TEST_12124,11
TEST_12125,5
TEST_12126,17
TEST_12127,1
TEST_12128,19
TEST_12129,18
TEST_12130,10
TEST_12131,7
TEST_12132,10
TEST_12133,17
TEST_12134,14
TEST_12135,13
TEST_12136,12
TEST_12137,8
TEST_12138,6
TEST_12139,12
TEST_12140,4
TEST_12141,20
TEST_12142,17
TEST_12143,15
TEST_12144,20
TEST_12145,8
TEST_12146,5
TEST_12147,8
TEST_12148,15
TEST_12149,12
TEST_12150,3
TEST_12151,5
TEST_12152,8
TEST_12153,12
TEST_12154,20
TEST_12155,20
TEST_12156,9
TEST_12157,0
TEST_12158,8
TEST_12159,11
TEST_12160,4
TEST_12161,8
TEST_12162,12
TEST_12163,7
TEST_12164,6
TEST_12165,0
TEST_12166,13
TEST_12167,5
TEST_12168,8
TEST_12169,14
TEST_12170,15
TEST_12171,0
TEST_12172,10
TEST_12173,18
TEST_12174,20
TEST_12175,8
TEST_12176,12
TEST_12177,10
TEST_12178,4
TEST_12179,14
TEST_12180,17
TEST_12181,10
TEST_12182,17
TEST_12183,3
TEST_12184,1
TEST_12185,5
TEST_12186,20
TEST_12187,3
TEST_12188,0
TEST_12189,12
TEST_12190,6
TEST_12191,2
TEST_12192,10
TEST_12193,16
TEST_12194,10
TEST_12195,12
TEST_12196,8
TEST_12197,14
TEST_12198,3
TEST_12199,4
TEST_12200,14
TEST_12201,0
TEST_12202,12
TEST_12203,13
TEST_12204,7
TEST_12205,8
TEST_12206,19
TEST_12207,12
TEST_12208,1
TEST_12209,3
TEST_12210,17
TEST_12211,8
TEST_12212,1
TEST_12213,18
TEST_12214,1
TEST_12215,11
TEST_12216,13
TEST_12217,20
TEST_12218,1
TEST_12219,10
TEST_12220,10
TEST_12221,17
TEST_12222,18
TEST_12223,6
TEST_12224,16
TEST_12225,18
TEST_12226,8
TEST_12227,11
TEST_12228,16
TEST_12229,16
TEST_12230,9
TEST_12231,12
TEST_12232,17
TEST_12233,15
TEST_12234,13
TEST_12235,3
TEST_12236,12
TEST_12237,3
TEST_12238,19
TEST_12239,18
TEST_12240,1
TEST_12241,9
TEST_12242,0
TEST_12243,5
TEST_12244,8
TEST_12245,3
TEST_12246,7
TEST_12247,12
TEST_12248,20
TEST_12249,10
TEST_12250,13
TEST_12251,4
TEST_12252,10
TEST_12253,9
TEST_12254,3
TEST_12255,20
TEST_12256,14
TEST_12257,5
TEST_12258,8
TEST_12259,19
TEST_12260,12
TEST_12261,4
TEST_12262,14
TEST_12263,8
TEST_12264,11
TEST_12265,5
TEST_12266,10
TEST_12267,0
TEST_12268,0
TEST_12269,8
TEST_12270,11
TEST_12271,12
TEST_12272,4
TEST_12273,4
TEST_12274,19
TEST_12275,3
TEST_12276,6
TEST_12277,8
TEST_12278,7
TEST_12279,19
TEST_12280,7
TEST_12281,17
TEST_12282,6
TEST_12283,16
TEST_12284,12
TEST_12285,4
TEST_12286,8
TEST_12287,8
TEST_12288,13
TEST_12289,8
TEST_12290,18
TEST_12291,17
TEST_12292,17
TEST_12293,1
TEST_12294,7
TEST_12295,5
TEST_12296,6
TEST_12297,17
TEST_12298,1
TEST_12299,2
TEST_12300,19
TEST_12301,6
TEST_12302,12
TEST_12303,1
TEST_12304,4
TEST_12305,20
TEST_12306,19
TEST_12307,11
TEST_12308,10
TEST_12309,12
TEST_12310,5
TEST_12311,15
TEST_12312,20
TEST_12313,0
TEST_12314,3
TEST_12315,8
TEST_12316,8
TEST_12317,12
TEST_12318,15
TEST_12319,12
TEST_12320,6
TEST_12321,9
TEST_12322,20
TEST_12323,10
TEST_12324,12
TEST_12325,19
TEST_12326,16
TEST_12327,16
TEST_12328,13
TEST_12329,2
TEST_12330,15
TEST_12331,8
TEST_12332,17
TEST_12333,9
TEST_12334,2
TEST_12335,19
TEST_12336,8
TEST_12337,3
TEST_12338,20
TEST_12339,20
TEST_12340,7
TEST_12341,6
TEST_12342,20
TEST_12343,19
TEST_12344,8
TEST_12345,15
TEST_12346,0
TEST_12347,17
TEST_12348,20
TEST_12349,14
TEST_12350,6
TEST_12351,5
TEST_12352,11
TEST_12353,18
TEST_12354,8
TEST_12355,10
TEST_12356,12
TEST_12357,14
TEST_12358,9
TEST_12359,10
TEST_12360,14
TEST_12361,12
TEST_12362,17
TEST_12363,6
TEST_12364,7
TEST_12365,13
TEST_12366,15
TEST_12367,18
TEST_12368,9
TEST_12369,10
TEST_12370,1
TEST_12371,12
TEST_12372,10
TEST_12373,9
TEST_12374,6
TEST_12375,16
TEST_12376,8
TEST_12377,9
TEST_12378,19
TEST_12379,1
TEST_12380,8
TEST_12381,14
TEST_12382,20
TEST_12383,19
TEST_12384,2
TEST_12385,7
TEST_12386,20
TEST_12387,4
TEST_12388,13
TEST_12389,1
TEST_12390,19
TEST_12391,17
TEST_12392,13
TEST_12393,15
TEST_12394,17
TEST_12395,4
TEST_12396,20
TEST_12397,4
TEST_12398,14
TEST_12399,14
TEST_12400,3
TEST_12401,13
TEST_12402,12
TEST_12403,12
TEST_12404,3
TEST_12405,12
TEST_12406,6
TEST_12407,16
TEST_12408,12
TEST_12409,12
TEST_12410,12
TEST_12411,8
TEST_12412,19
TEST_12413,13
TEST_12414,14
TEST_12415,12
TEST_12416,8
TEST_12417,12
TEST_12418,13
TEST_12419,3
TEST_12420,1
TEST_12421,8
TEST_12422,12
TEST_12423,8
TEST_12424,5
TEST_12425,14
TEST_12426,4
TEST_12427,12
TEST_12428,17
TEST_12429,20
TEST_12430,20
TEST_12431,5
TEST_12432,5
TEST_12433,10
TEST_12434,19
TEST_12435,8
TEST_12436,10
TEST_12437,6
TEST_12438,14
TEST_12439,12
TEST_12440,15
TEST_12441,16
TEST_12442,10
TEST_12443,12
TEST_12444,15
TEST_12445,13
TEST_12446,7
TEST_12447,9
TEST_12448,10
TEST_12449,18
TEST_12450,6
TEST_12451,14
TEST_12452,3
TEST_12453,6
TEST_12454,0
TEST_12455,7
TEST_12456,17
TEST_12457,15
TEST_12458,19
TEST_12459,8
TEST_12460,12
TEST_12461,8
TEST_12462,9
TEST_12463,14
TEST_12464,10
TEST_12465,20
TEST_12466,19
TEST_12467,6
TEST_12468,15
TEST_12469,16
TEST_12470,2
TEST_12471,15
TEST_12472,4
TEST_12473,17
TEST_12474,20
TEST_12475,14
TEST_12476,14
TEST_12477,8
TEST_12478,9
TEST_12479,18
TEST_12480,5
TEST_12481,6
TEST_12482,8
TEST_12483,18
TEST_12484,7
TEST_12485,10
TEST_12486,11
TEST_12487,3
TEST_12488,7
TEST_12489,11
TEST_12490,12
TEST_12491,17
TEST_12492,8
TEST_12493,12
TEST_12494,7
TEST_12495,17
TEST_12496,4
TEST_12497,20
TEST_12498,20
TEST_12499,7
TEST_12500,15
TEST_12501,0
TEST_12502,8
TEST_12503,8
TEST_12504,1
TEST_12505,20
TEST_12506,19
TEST_12507,12
TEST_12508,9
TEST_12509,11
TEST_12510,4
TEST_12511,8
TEST_12512,8
TEST_12513,12
TEST_12514,20
TEST_12515,12
TEST_12516,8
TEST_12517,8
TEST_12518,2
TEST_12519,0
TEST_12520,11
TEST_12521,9
TEST_12522,14
TEST_12523,18
TEST_12524,5
TEST_12525,3
TEST_12526,12
TEST_12527,17
TEST_12528,10
TEST_12529,9
TEST_12530,11
TEST_12531,6
TEST_12532,10
TEST_12533,12
TEST_12534,9
TEST_12535,14
TEST_12536,15
TEST_12537,8
TEST_12538,16
TEST_12539,3
TEST_12540,20
TEST_12541,11
TEST_12542,9
TEST_12543,14
TEST_12544,4
TEST_12545,8
TEST_12546,12
TEST_12547,13
TEST_12548,4
TEST_12549,16
TEST_12550,11
TEST_12551,7
TEST_12552,15
TEST_12553,16
TEST_12554,4
TEST_12555,16
TEST_12556,11
TEST_12557,3
TEST_12558,12
TEST_12559,9
TEST_12560,10
TEST_12561,20
TEST_12562,19
TEST_12563,13
TEST_12564,20
TEST_12565,17
TEST_12566,11
TEST_12567,8
TEST_12568,16
TEST_12569,2
TEST_12570,12
TEST_12571,14
TEST_12572,18
TEST_12573,8
TEST_12574,5
TEST_12575,1
TEST_12576,13
TEST_12577,9
TEST_12578,12
TEST_12579,8
TEST_12580,7
TEST_12581,2
TEST_12582,10
TEST_12583,20
TEST_12584,17
TEST_12585,13
TEST_12586,12
TEST_12587,8
TEST_12588,20
TEST_12589,5
TEST_12590,8
TEST_12591,8
TEST_12592,6
TEST_12593,20
TEST_12594,9
TEST_12595,5
TEST_12596,14
TEST_12597,15
TEST_12598,12
TEST_12599,15
TEST_12600,9
TEST_12601,4
TEST_12602,12
TEST_12603,3
TEST_12604,6
TEST_12605,0
TEST_12606,12
TEST_12607,12
TEST_12608,8
TEST_12609,17
TEST_12610,14
TEST_12611,13
TEST_12612,5
TEST_12613,15
TEST_12614,12
TEST_12615,8
TEST_12616,15
TEST_12617,13
TEST_12618,10
TEST_12619,5
TEST_12620,13
TEST_12621,14
TEST_12622,2
TEST_12623,17
TEST_12624,9
TEST_12625,8
TEST_12626,8
TEST_12627,12
TEST_12628,12
TEST_12629,19
TEST_12630,8
TEST_12631,14
TEST_12632,1
TEST_12633,10
TEST_12634,13
TEST_12635,18
TEST_12636,14
TEST_12637,12
TEST_12638,20
TEST_12639,7
TEST_12640,19
TEST_12641,12
TEST_12642,3
TEST_12643,4
TEST_12644,16
TEST_12645,17
TEST_12646,8
TEST_12647,9
TEST_12648,18
TEST_12649,1
TEST_12650,4
TEST_12651,11
TEST_12652,17
TEST_12653,7
TEST_12654,12
TEST_12655,11
TEST_12656,15
TEST_12657,14
TEST_12658,5
TEST_12659,12
TEST_12660,12
TEST_12661,8
TEST_12662,8
TEST_12663,11
TEST_12664,15
TEST_12665,17
TEST_12666,20
TEST_12667,6
TEST_12668,0
TEST_12669,8
TEST_12670,8
TEST_12671,5
TEST_12672,14
TEST_12673,12
TEST_12674,3
TEST_12675,2
TEST_12676,16
TEST_12677,0
TEST_12678,0
TEST_12679,8
TEST_12680,4
TEST_12681,5
TEST_12682,20
TEST_12683,9
TEST_12684,12
TEST_12685,10
TEST_12686,15
TEST_12687,0
TEST_12688,20
TEST_12689,10
TEST_12690,16
TEST_12691,7
TEST_12692,18
TEST_12693,20
TEST_12694,12
TEST_12695,12
TEST_12696,17
TEST_12697,17
TEST_12698,6
TEST_12699,19
TEST_12700,14
TEST_12701,15
TEST_12702,11
TEST_12703,16
TEST_12704,19
TEST_12705,17
TEST_12706,1
TEST_12707,15
TEST_12708,12
TEST_12709,6
TEST_12710,9
TEST_12711,12
TEST_12712,7
TEST_12713,2
TEST_12714,2
TEST_12715,4
TEST_12716,9
TEST_12717,5
TEST_12718,2
TEST_12719,6
TEST_12720,6
TEST_12721,7
TEST_12722,4
TEST_12723,16
TEST_12724,14
TEST_12725,19
TEST_12726,10
TEST_12727,8
TEST_12728,19
TEST_12729,10
TEST_12730,8
TEST_12731,15
TEST_12732,10
TEST_12733,15
TEST_12734,3
TEST_12735,7
TEST_12736,19
TEST_12737,11
TEST_12738,17
TEST_12739,5
TEST_12740,5
TEST_12741,9
TEST_12742,8
TEST_12743,1
TEST_12744,5
TEST_12745,11
TEST_12746,15
TEST_12747,1
TEST_12748,20
TEST_12749,20
TEST_12750,12
TEST_12751,11
TEST_12752,6
TEST_12753,1
TEST_12754,15
TEST_12755,6
TEST_12756,0
TEST_12757,3
TEST_12758,17
TEST_12759,19
TEST_12760,7
TEST_12761,12
TEST_12762,12
TEST_12763,9
TEST_12764,1
TEST_12765,8
TEST_12766,15
TEST_12767,4
TEST_12768,10
TEST_12769,12
TEST_12770,12
TEST_12771,13
TEST_12772,6
TEST_12773,12
TEST_12774,0
TEST_12775,3
TEST_12776,7
TEST_12777,7
TEST_12778,16
TEST_12779,4
TEST_12780,8
TEST_12781,11
TEST_12782,9
TEST_12783,16
TEST_12784,18
TEST_12785,3
TEST_12786,14
TEST_12787,10
TEST_12788,8
TEST_12789,12
TEST_12790,19
TEST_12791,17
TEST_12792,16
TEST_12793,17
TEST_12794,6
TEST_12795,1
TEST_12796,12
TEST_12797,1
TEST_12798,8
TEST_12799,9
TEST_12800,17
TEST_12801,6
TEST_12802,2
TEST_12803,20
TEST_12804,4
TEST_12805,6
TEST_12806,20
TEST_12807,18
TEST_12808,17
TEST_12809,16
TEST_12810,2
TEST_12811,9
TEST_12812,15
TEST_12813,17
TEST_12814,8
TEST_12815,2
TEST_12816,18
TEST_12817,17
TEST_12818,15
TEST_12819,14
TEST_12820,5
TEST_12821,14
TEST_12822,4
TEST_12823,15
TEST_12824,11
TEST_12825,8
TEST_12826,20
TEST_12827,12
TEST_12828,8
TEST_12829,16
TEST_12830,5
TEST_12831,8
TEST_12832,8
TEST_12833,8
TEST_12834,5
TEST_12835,4
TEST_12836,0
TEST_12837,13
TEST_12838,8
TEST_12839,20
TEST_12840,8
TEST_12841,13
TEST_12842,4
TEST_12843,10
TEST_12844,12
TEST_12845,12
TEST_12846,8
TEST_12847,1
TEST_12848,2
TEST_12849,12
TEST_12850,12
TEST_12851,4
TEST_12852,1
TEST_12853,16
TEST_12854,6
TEST_12855,16
TEST_12856,5
TEST_12857,8
TEST_12858,12
TEST_12859,0
TEST_12860,9
TEST_12861,18
TEST_12862,8
TEST_12863,8
TEST_12864,15
TEST_12865,15
TEST_12866,5
TEST_12867,5
TEST_12868,3
TEST_12869,7
TEST_12870,2
TEST_12871,20
TEST_12872,7
TEST_12873,5
TEST_12874,8
TEST_12875,6
TEST_12876,2
TEST_12877,8
TEST_12878,12
TEST_12879,14
TEST_12880,0
TEST_12881,9
TEST_12882,20
TEST_12883,8
TEST_12884,0
TEST_12885,17
TEST_12886,0
TEST_12887,8
TEST_12888,19
TEST_12889,11
TEST_12890,4
TEST_12891,5
TEST_12892,12
TEST_12893,8
TEST_12894,0
TEST_12895,8
TEST_12896,12
TEST_12897,12
TEST_12898,16
TEST_12899,16
TEST_12900,12
TEST_12901,9
TEST_12902,14
TEST_12903,12
TEST_12904,1
TEST_12905,15
TEST_12906,20
TEST_12907,13
TEST_12908,12
TEST_12909,16
TEST_12910,10
TEST_12911,20
TEST_12912,5
TEST_12913,10
TEST_12914,17
TEST_12915,9
TEST_12916,8
TEST_12917,12
TEST_12918,5
TEST_12919,17
TEST_12920,7
TEST_12921,15
TEST_12922,18
TEST_12923,13
TEST_12924,19
TEST_12925,10
TEST_12926,12
TEST_12927,9
TEST_12928,5
TEST_12929,12
TEST_12930,8
TEST_12931,3
TEST_12932,0
TEST_12933,18
TEST_12934,8
TEST_12935,12
TEST_12936,20
TEST_12937,5
TEST_12938,14
TEST_12939,3
TEST_12940,4
TEST_12941,7
TEST_12942,11
TEST_12943,2
TEST_12944,13
TEST_12945,20
TEST_12946,5
TEST_12947,2
TEST_12948,12
TEST_12949,7
TEST_12950,16
TEST_12951,5
TEST_12952,13
TEST_12953,3
TEST_12954,11
TEST_12955,17
TEST_12956,19
TEST_12957,16
TEST_12958,8
TEST_12959,1
TEST_12960,19
TEST_12961,19
TEST_12962,1
TEST_12963,5
TEST_12964,16
TEST_12965,5
TEST_12966,10
TEST_12967,16
TEST_12968,19
TEST_12969,8
TEST_12970,4
TEST_12971,6
TEST_12972,1
TEST_12973,1
TEST_12974,1
TEST_12975,2
TEST_12976,7
TEST_12977,8
TEST_12978,2
TEST_12979,2
TEST_12980,8
TEST_12981,8
TEST_12982,5
TEST_12983,15
TEST_12984,15
TEST_12985,18
TEST_12986,8
TEST_12987,0
TEST_12988,0
TEST_12989,20
TEST_12990,9
TEST_12991,10
TEST_12992,11
TEST_12993,9
TEST_12994,7
TEST_12995,12
TEST_12996,14
TEST_12997,6
TEST_12998,0
TEST_12999,17
TEST_13000,20
TEST_13001,17
TEST_13002,17
TEST_13003,17
TEST_13004,3
TEST_13005,6
TEST_13006,7
TEST_13007,15
